DemVegINum,DemVegAñoFRlt,DemVegAñoIni,DemVegAñoFin,DemVegBar,DemVegSisGbl,DemVegSisPri,DemVegSisSec,DemVegSisCmr,DemVegIBlo,DemVegEtaTip,MesAbr,MesMay,MesJun,MesJul,MesAgo,MesSep,MesOct,MesNov,MesDic,MesEne,MesFeb,MesMar
7056,F,2015,2015,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,0,0,0,0,0,0,0,0,0,1.270334705,1.258970333,1.344127633
7057,F,2016,2016,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,1.003288604,1.023991973,1.044779444,0.992757184,1.058670839,1.156896049,1.08198502,1.02777855,1.121644006,0.957230275,0.95034166,0.966538904
7058,F,2016,2016,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.992752566,1.038103263,1.05064202,0.97918952,1.053216733,1.042344155,1.084497647,1.016840079,0.937669524,0.911794362,0.917258937,0.929619291
7059,F,2016,2016,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.685146148,0.684769147,0.67835435,0.686917552,0.69477866,0.792395403,0.714471282,0.727231013,0.78495245,0.72836619,0.721604866,0.690762006
7060,F,2016,2016,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,0.675218112,0.684116189,0.678942325,0.680569723,0.692065184,0.664871435,0.691101576,0.70073814,0.654501993,0.703144064,0.703398445,0.701448946
7061,F,2016,2016,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.679711659,0.674284158,0.669069384,0.671419554,0.688068909,0.73571205,0.665861828,0.626788341,0.695763663,0.641849629,0.659582921,0.673743471
7062,F,2016,2016,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,0.871371829,0.93792885,0.953820617,0.910357493,0.94402907,0.865653619,0.885627324,0.78923971,0.712285551,0.737699947,0.737538694,0.926697279
7063,F,2016,2016,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,0.875242625,0.915861642,0.919883035,0.92325669,0.957197041,1.016926479,0.958301774,0.870124563,0.943349938,0.763455669,0.784423219,0.778130338
7064,F,2016,2016,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.082776344,1.099788769,1.111855418,1.107088338,1.112206091,1.082911718,1.12235308,1.04670816,0.99144928,0.95955089,0.932544758,0.997462162
7065,F,2016,2016,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,1.029723665,1.005098301,0.974524179,0.99019192,1.011690921,1.101529054,1.040794065,1.057241802,1.149118846,1.009118529,1.038930761,1.029723142
7066,F,2016,2016,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.146623592,1.130471018,1.129128925,1.127530673,1.114567714,1.113434026,1.154165533,1.181362916,1.134894849,1.184251511,1.168366728,1.148529321
7067,F,2016,2016,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.966350799,0.978249799,0.932359248,0.962101711,0.973482799,1.013606165,0.977821903,0.995319907,1.087254469,0.980543309,1.003470377,1.003548541
7068,F,2016,2016,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.108761604,1.140794958,1.136852909,1.127409362,1.093958361,1.073762604,1.12240076,1.154461046,1.099527456,1.137612013,1.139039995,1.144320088
7069,F,2016,2016,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,1.04267451,1.276342628,0.985280614,1.223716078,1.162815188,1.115351889,1.020833101,1.096807876,1.124674391,1.01913623,1.055989819,1.05844325
7070,F,2016,2016,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,1.149182523,1.401527727,1.198378687,1.342068678,1.264334071,1.139640399,1.132913291,1.197170366,1.099874961,1.142466646,1.149954709,1.156000818
7071,F,2016,2016,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,1.30782149,1.294067704,1.295203156,1.279476519,1.330827237,1.438958269,1.30616896,1.272566368,1.416411817,1.202573517,1.20969086,1.280465596
7072,F,2016,2016,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,1.372902619,1.381891838,1.393664633,1.348168468,1.393462067,1.343874915,1.384142088,1.348098457,1.304379226,1.270335344,1.258971864,1.344132771
7073,F,2017,2017,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,1.0032983,1.023992105,1.044780216,0.992762465,1.058677441,1.156899252,1.081999716,1.027805032,1.121665769,0.957250889,0.950356244,0.966555181
7074,F,2017,2017,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.992769083,1.038114199,1.050647939,0.979197923,1.053226414,1.042354388,1.084515357,1.016869581,0.937696973,0.911816149,0.917279993,0.929644015
7075,F,2017,2017,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.68515949,0.684783073,0.678370785,0.68693481,0.694790418,0.792411367,0.714490515,0.727254545,0.784968752,0.728393623,0.721632275,0.690781767
7076,F,2017,2017,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,0.675235935,0.684134895,0.678957085,0.680588909,0.692078677,0.664889134,0.691125236,0.700763229,0.654523268,0.703176173,0.7034287,0.701473167
7077,F,2017,2017,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.679717138,0.674283007,0.669072556,0.671423366,0.688067283,0.735718487,0.665862417,0.6267984,0.695769385,0.641866688,0.659595468,0.673754605
7078,F,2017,2017,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,0.871384989,0.93792283,0.953811051,0.910356692,0.944022445,0.865656432,0.88563511,0.78925229,0.712297328,0.73772275,0.737563908,0.926708161
7079,F,2017,2017,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,0.875218621,0.915848023,0.919876999,0.923249605,0.957186528,1.016902973,0.958276805,0.870093022,0.94331941,0.763448706,0.784409932,0.778109475
7080,F,2017,2017,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.082740476,1.099764969,1.11183965,1.107071405,1.112185409,1.08287829,1.12232012,1.046675849,0.991417238,0.959537064,0.932537326,0.997437839
7081,F,2017,2017,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,1.029708601,1.005091865,0.97453034,0.990191327,1.011694035,1.101519573,1.040784467,1.057222846,1.149109794,1.009101956,1.038909098,1.02970488
7082,F,2017,2017,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.146605258,1.130465033,1.129130793,1.127529878,1.114562337,1.113415982,1.154139308,1.181338623,1.134870366,1.184223344,1.16833848,1.148505871
7083,F,2017,2017,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.966355558,0.978253682,0.932366259,0.962097134,0.973490722,1.013611308,0.977824914,0.995318264,1.087255401,0.980532713,1.003463082,1.003547386
7084,F,2017,2017,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.10875252,1.140797442,1.136851791,1.127408728,1.093950613,1.073750315,1.122377318,1.15444305,1.09951511,1.13759367,1.139024481,1.144303835
7085,F,2017,2017,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,1.042690337,1.276325855,0.985289011,1.223698203,1.162816842,1.115368824,1.020846583,1.096817599,1.124686162,1.019147945,1.056000679,1.058455624
7086,F,2017,2017,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,1.149211879,1.40152308,1.198377942,1.34206065,1.264343283,1.139659494,1.13292067,1.197173623,1.099880362,1.142475748,1.149967303,1.156003852
7087,F,2017,2017,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,1.307824136,1.29405067,1.295181209,1.279456701,1.33082166,1.438956895,1.306177749,1.272584366,1.416428205,1.20257282,1.209692963,1.280470701
7088,F,2017,2017,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,1.372910127,1.381885832,1.393654016,1.348157241,1.393456109,1.343878451,1.38414643,1.348113626,1.304390824,1.270336367,1.258973608,1.344136598
7089,F,2018,2018,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,1.003305522,1.023994514,1.044778335,0.99276162,1.058681433,1.156904347,1.082016515,1.027826469,1.121688629,0.957266384,0.95036618,0.966570804
7090,F,2018,2018,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.992785011,1.038124345,1.050654965,0.979206387,1.053236017,1.04236475,1.084532423,1.016899239,0.937722878,0.911837935,0.917299671,0.9296668
7091,F,2018,2018,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.685172614,0.684796008,0.678385948,0.686951226,0.694800079,0.792425575,0.71450785,0.72727747,0.784983927,0.728419627,0.721655753,0.690801293
7092,F,2018,2018,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,0.67525318,0.684152573,0.678970888,0.680606992,0.692091129,0.664905463,0.69114707,0.700786722,0.654543422,0.703205679,0.703457012,0.701496139
7093,F,2018,2018,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.67972943,0.67428723,0.669074571,0.671429974,0.68806824,0.735724957,0.665864124,0.626807524,0.695769303,0.641879746,0.659610746,0.67375897
7094,F,2018,2018,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,0.871395455,0.937918813,0.953799503,0.910357813,0.944015982,0.86565847,0.885641239,0.789264787,0.712309575,0.737745186,0.737588209,0.926718185
7095,F,2018,2018,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,0.875197456,0.915836435,0.919872433,0.923244761,0.957177536,1.016882199,0.958251713,0.870061297,0.94329072,0.763439749,0.784397397,0.77808842
7096,F,2018,2018,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.082707703,1.099742822,1.111825134,1.107055368,1.112166366,1.082847319,1.122287992,1.04664587,0.991386595,0.959523693,0.932530657,0.997413851
7097,F,2018,2018,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,1.029696093,1.005084703,0.974537913,0.990191807,1.011696437,1.101509829,1.040776805,1.057205966,1.149100744,1.009086529,1.038888004,1.029688582
7098,F,2018,2018,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.146587283,1.130458375,1.1291322,1.127529697,1.114557036,1.113398303,1.154113404,1.18131602,1.13484723,1.184196375,1.168312268,1.148483817
7099,F,2018,2018,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.966358268,0.978257191,0.932379136,0.96209317,0.9734958,1.013615563,0.977828713,0.99531755,1.08725727,0.980527035,1.003459601,1.003544668
7100,F,2018,2018,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.1087442,1.140798688,1.136850454,1.127407279,1.093943902,1.073739802,1.122354943,1.154426722,1.099503923,1.137576613,1.139009095,1.144288276
7101,F,2018,2018,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,1.0427038,1.276307376,0.985292634,1.223674691,1.162822917,1.115386643,1.020863605,1.096823,1.124697259,1.019161398,1.056013429,1.058466891
7102,F,2018,2018,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,1.149237151,1.401517197,1.198376353,1.342053497,1.264355931,1.139678149,1.132928641,1.19717726,1.099886611,1.142484784,1.149979722,1.156009387
7103,F,2018,2018,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,1.307823652,1.294034993,1.29516203,1.279436225,1.330813163,1.438953499,1.30619099,1.27259777,1.416443753,1.202573973,1.209692404,1.280476267
7104,F,2018,2018,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,1.372917376,1.381880251,1.393643807,1.348146184,1.393451489,1.343880604,1.384150103,1.348127162,1.30440025,1.270337341,1.258975661,1.344140723
7105,F,2019,2019,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,1.003312868,1.023994585,1.044779308,0.992765505,1.058685108,1.156908579,1.082029737,1.027850275,1.121707238,0.957282637,0.950378833,0.966584942
7106,F,2019,2019,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.992799673,1.03813491,1.050660409,0.979214054,1.053244621,1.042374964,1.084549063,1.016927294,0.937746709,0.911857764,0.917317324,0.929687356
7107,F,2019,2019,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.685183194,0.68480854,0.678400971,0.686967337,0.694810684,0.792440024,0.7145241,0.727297089,0.784997276,0.728443999,0.721679754,0.690819692
7108,F,2019,2019,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,0.675268703,0.684168855,0.67898395,0.680624526,0.692103402,0.664920385,0.691167434,0.70080894,0.654562201,0.703233263,0.703483443,0.701517774
7109,F,2019,2019,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.679737004,0.674288288,0.669079856,0.67143407,0.68806505,0.735731819,0.665866143,0.626816133,0.695773402,0.641892731,0.65962547,0.673765517
7110,F,2019,2019,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,0.871406306,0.937913512,0.95378981,0.91035872,0.944009823,0.865660437,0.885647577,0.78927789,0.712320516,0.737766442,0.737610877,0.926727385
7111,F,2019,2019,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,0.875178672,0.915824694,0.919867305,0.923238891,0.957168448,1.016862493,0.958226914,0.870032777,0.943264874,0.76343482,0.784389098,0.778070069
7112,F,2019,2019,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.082676323,1.099721784,1.111811531,1.107039658,1.112148166,1.082817506,1.122258397,1.046618251,0.991358427,0.959511903,0.932524005,0.997393578
7113,F,2019,2019,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,1.029684239,1.0050796,0.97454452,0.990192409,1.011699789,1.101501493,1.040769046,1.057190117,1.149091729,1.009071092,1.03886889,1.029673066
7114,F,2019,2019,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.146571128,1.130452533,1.129132233,1.127527982,1.11455279,1.113381682,1.154090035,1.181294435,1.134825815,1.18417143,1.16828715,1.148463456
7115,F,2019,2019,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.966359703,0.978261432,0.932386617,0.962089102,0.973499133,1.013619845,0.977832608,0.995314825,1.08725913,0.980520015,1.003454151,1.003544345
7116,F,2019,2019,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.108736909,1.140800865,1.136848518,1.127405571,1.093938431,1.073729656,1.122334293,1.15441,1.099493475,1.13756092,1.138994088,1.144273875
7117,F,2019,2019,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,1.042720099,1.276291933,0.985300157,1.223662344,1.162820905,1.115402679,1.020878964,1.09683167,1.124706939,1.019171974,1.056025578,1.058473908
7118,F,2019,2019,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,1.149261812,1.40151167,1.198375737,1.342047591,1.264366068,1.139695129,1.132936767,1.197179403,1.099892881,1.14249372,1.149991334,1.156014913
7119,F,2019,2019,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,1.30782488,1.294021552,1.295143715,1.279416962,1.330807836,1.438950613,1.306198382,1.272610823,1.416457457,1.202573064,1.209691926,1.280479166
7120,F,2019,2019,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,1.372923453,1.381873973,1.39363361,1.348135595,1.393446361,1.343882279,1.384153076,1.348140442,1.30440997,1.270337955,1.258977203,1.344143089
7121,F,2020,2020,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,1.003320919,1.023996017,1.044779931,0.992766466,1.058688872,1.156913417,1.082044153,1.027870452,1.121726586,0.957296993,0.950391658,0.966597834
7122,F,2020,2020,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.992813474,1.038143889,1.050666095,0.979222147,1.053252305,1.042385055,1.084564048,1.016951849,0.937769557,0.911876031,0.917335206,0.929707447
7123,F,2020,2020,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.685194928,0.684820164,0.678414824,0.686981485,0.694819864,0.79245292,0.714540657,0.727316646,0.785010882,0.728466317,0.721700422,0.69083675
7124,F,2020,2020,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,0.675283627,0.68418449,0.678996504,0.680640464,0.692114953,0.664934843,0.691186989,0.700829699,0.654579896,0.703259906,0.703508471,0.701537832
7125,F,2020,2020,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.67974466,0.67428703,0.669083767,0.671438142,0.688064406,0.735736974,0.665865553,0.626823279,0.695775283,0.641906567,0.6596393,0.673774374
7126,F,2020,2020,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,0.871416733,0.937908603,0.953780844,0.910358833,0.944004018,0.865662059,0.885653946,0.7892885,0.712329739,0.737786632,0.737632006,0.926737968
7127,F,2020,2020,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,0.875158566,0.915812763,0.919862099,0.923233369,0.957161638,1.016842765,0.958205196,0.870007816,0.943238806,0.76342972,0.784377599,0.778054279
7128,F,2020,2020,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.082647307,1.09970164,1.111799284,1.107025298,1.112130918,1.082790142,1.122230139,1.046591658,0.991332956,0.959500528,0.932517816,0.997372957
7129,F,2020,2020,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,1.029673355,1.005074117,0.974549513,0.990192719,1.011702584,1.101492433,1.040762543,1.057174086,1.149082677,1.009057095,1.038850918,1.029658122
7130,F,2020,2020,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.146555477,1.130447367,1.129133569,1.127527948,1.114547546,1.113366305,1.154068098,1.181274068,1.134806,1.18414783,1.168264309,1.148443891
7131,F,2020,2020,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.966358458,0.978263244,0.932391085,0.96208565,0.973505273,1.013624381,0.977833846,0.99531366,1.087258922,0.980512652,1.003447159,1.003542726
7132,F,2020,2020,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.108730665,1.140803675,1.13684622,1.127404662,1.093933266,1.073719625,1.122313288,1.1543956,1.099484219,1.137546911,1.138979507,1.144260148
7133,F,2020,2020,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,1.042729579,1.27627786,0.985300354,1.223645441,1.162822386,1.115416828,1.020894218,1.096838342,1.124714267,1.019182941,1.05603595,1.058482557
7134,F,2020,2020,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,1.149286065,1.401507613,1.198378231,1.342043445,1.264375308,1.139711703,1.132942923,1.197183627,1.099897756,1.142501073,1.150001311,1.156018783
7135,F,2020,2020,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,1.307824397,1.294009289,1.295124762,1.279398419,1.330800863,1.43895079,1.306209279,1.272626118,1.416471743,1.202572937,1.209692794,1.280482926
7136,F,2020,2020,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,1.372929448,1.381868696,1.393624216,1.348125936,1.393441847,1.34388318,1.384155292,1.3481521,1.304419415,1.270337839,1.258978778,1.34414647
7137,F,2021,2021,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,1.003327205,1.023996442,1.044780096,0.992770809,1.058691505,1.156917359,1.082056708,1.027889635,1.121743918,0.957311712,0.950401849,0.966611679
7138,F,2021,2021,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.992827076,1.038153107,1.050671146,0.979229178,1.053259507,1.042393218,1.084578246,1.016976432,0.937791249,0.911894339,0.917351662,0.929726121
7139,F,2021,2021,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.685206089,0.68483099,0.678428463,0.6869954,0.694828978,0.792465237,0.714554536,0.727335275,0.78502311,0.728488007,0.721720772,0.690851962
7140,F,2021,2021,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,0.675297483,0.684199561,0.679008051,0.680656054,0.692125554,0.664949061,0.691205287,0.700849209,0.654596234,0.703284526,0.703532144,0.701557252
7141,F,2021,2021,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.679751692,0.674289826,0.669086203,0.67144486,0.688065658,0.735742984,0.665867122,0.626829405,0.695777079,0.64191987,0.659648984,0.673781215
7142,F,2021,2021,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,0.871424991,0.937902756,0.953773042,0.910359732,0.943999462,0.865663965,0.885659885,0.789299874,0.712339564,0.737804392,0.737650999,0.926747534
7143,F,2021,2021,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,0.875142792,0.915802038,0.919858756,0.923228782,0.957152974,1.016824977,0.958184455,0.869983025,0.943215923,0.763422378,0.78436905,0.778036358
7144,F,2021,2021,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.082619096,1.099682523,1.111786614,1.107011276,1.112114887,1.082764527,1.122203467,1.046566913,0.991307916,0.959490415,0.932513356,0.997353682
7145,F,2021,2021,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,1.02966444,1.005068236,0.974555216,0.990194658,1.011705358,1.101485787,1.040755771,1.057160449,1.14907589,1.009044009,1.038834426,1.029643909
7146,F,2021,2021,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.146540426,1.130442491,1.129134789,1.12752698,1.114543086,1.113351466,1.154046887,1.181255349,1.134786805,1.18412574,1.168242284,1.148425607
7147,F,2021,2021,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.966360992,0.978269518,0.932397611,0.962081724,0.973510671,1.01362724,0.977838418,0.99531087,1.087260047,0.980504777,1.003442556,1.003540653
7148,F,2021,2021,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.108724256,1.140805243,1.136843064,1.127402487,1.093926686,1.073709162,1.122295138,1.154381838,1.099475331,1.137533172,1.13896749,1.144248013
7149,F,2021,2021,Quillota 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,1.042742827,1.276264602,0.985304687,1.223630674,1.162826953,1.115429962,1.020907147,1.096843722,1.124723377,1.019190249,1.05604369,1.058489851
